"Team" "Date" "" "Opponent" "" "Cmp" "Att" "Pct" "Yds" "TD" "Att" "Yds" "Avg" "TD" "Plays" "Yds" "Avg" "Pass" "Rush" "Pen" "Tot" "No." "Yds" "Fum" "Int" "TO"
"376" "florida-state" "2017-10-14" "@" "Duke" "W (17-10)" 22 37 59.5 204 0 25 111 4.4 1 62 315 5.1 10 7 0 17 5 37 0 1 1
"377" "florida-state" "2017-10-21" "" "Louisville" "L (28-31)" 13 21 61.9 156 1 44 293 6.7 3 65 449 6.9 7 14 1 22 2 13 1 0 1
"378" "florida-state" "2017-10-27" "@" "Boston College" "L (3-35)" 7 21 33.3 88 2 55 241 4.4 3 76 329 4.3 3 12 4 19 1 10 0 0 0
"379" "florida-state" "2017-11-04" "" "Syracuse" "W (27-24)" 31 55 56.4 314 2 40 149 3.7 1 95 463 4.9 14 6 1 21 2 20 0 1 1
"380" "florida-state" "2017-11-11" "@" "Clemson" "L (14-31)" 20 30 66.7 151 0 52 227 4.4 4 82 378 4.6 10 12 2 24 7 80 2 0 2
"381" "florida-state" "2017-11-18" "" "Delaware State" "W (77-6)" 13 33 39.4 177 0 24 15 0.6 1 57 192 3.4 5 1 0 6 3 9 0 2 2
"382" "florida-state" "2017-11-25" "@" "Florida" "W (38-22)" 18 39 46.2 184 2 34 96 2.8 1 73 280 3.8 10 7 0 17 4 50 1 3 4
"383" "florida-state" "2017-12-02" "" "Louisiana-Monroe" "W (42-10)" 28 47 59.6 262 1 22 38 1.7 0 69 300 4.3 14 3 0 17 5 38 0 0 0
"384" "florida-state" "2017-12-27" "N" "Southern Mississippi*" "W (42-13)" 15 27 55.6 129 1 28 131 4.7 1 55 260 4.7 7 4 1 12 7 44 1 0 1
"385" "texas" "2017-09-02" "" "Maryland" "L (41-51)" 12 15 80 219 2 43 263 6.1 4 58 482 8.3 7 10 1 18 10 53 0 1 1
"386" "texas" "2017-09-09" "" "San Jose State" "W (56-0)" 15 29 51.7 129 0 23 42 1.8 0 52 171 3.3 4 3 1 8 7 49 1 1 2
"387" "texas" "2017-09-16" "@" "Southern California" "L (24-27)" 28 51 54.9 397 3 37 71 1.9 0 88 468 5.3 19 6 0 25 8 49 0 2 2
"388" "texas" "2017-09-28" "@" "Iowa State" "W (17-7)" 24 49 49 246 1 15 10 0.7 0 64 256 4 15 2 1 18 4 40 0 3 3
"389" "texas" "2017-10-07" "" "Kansas State" "W (40-34)" 14 23 60.9 254 2 39 140 3.6 2 62 394 6.4 8 7 1 16 7 70 0 1 1
"390" "texas" "2017-10-14" "N" "Oklahoma" "L (24-29)" 18 28 64.3 344 2 39 174 4.5 1 67 518 7.7 8 12 0 20 8 81 0 1 1
"391" "texas" "2017-10-21" "" "Oklahoma State" "L (10-13)" 25 38 65.8 282 0 51 146 2.9 1 89 428 4.8 12 10 4 26 2 20 1 0 1
"392" "texas" "2017-10-28" "@" "Baylor" "W (38-7)" 21 38 55.3 218 0 37 31 0.8 1 75 249 3.3 5 6 1 12 6 34 2 1 3
"393" "texas" "2017-11-04" "@" "Texas Christian" "L (7-24)" 19 27 70.4 166 0 46 177 3.8 3 73 343 4.7 7 8 2 17 9 49 0 0 0
"394" "texas" "2017-11-11" "" "Kansas" "W (42-27)" 27 43 62.8 268 3 35 96 2.7 0 78 364 4.7 11 7 1 19 5 45 1 3 4
"395" "texas" "2017-11-18" "@" "West Virginia" "W (28-14)" 20 34 58.8 239 1 29 56 1.9 0 63 295 4.7 12 3 2 17 6 49 2 0 2
"396" "texas" "2017-11-24" "" "Texas Tech" "L (23-27)" 20 45 44.4 333 2 34 62 1.8 1 79 395 5 12 3 1 16 8 51 0 2 2
"397" "texas" "2017-12-27" "N" "Missouri*" "W (33-16)" 18 34 52.9 269 1 33 134 4.1 1 67 403 6 10 5 2 17 9 86 3 1 4
"398" "notre-dame" "2017-09-02" "" "Temple" "W (49-16)" 19 35 54.3 245 2 37 85 2.3 0 72 330 4.6 13 4 1 18 6 42 1 0 1
"399" "notre-dame" "2017-09-09" "" "Georgia" "L (19-20)" 16 29 55.2 141 1 43 185 4.3 1 72 326 4.5 3 9 4 16 12 127 1 1 2
"400" "notre-dame" "2017-09-16" "@" "Boston College" "W (49-20)" 24 41 58.5 215 2 44 185 4.2 0 85 400 4.7 12 10 0 22 6 35 1 2 3
"401" "notre-dame" "2017-09-23" "@" "Michigan State" "W (38-18)" 32 53 60.4 345 2 32 151 4.7 0 85 496 5.8 17 6 3 26 9 97 2 1 3
"402" "notre-dame" "2017-09-30" "" "Miami (OH)" "W (52-17)" 19 37 51.4 262 2 33 115 3.5 0 70 377 5.4 11 6 2 19 9 90 1 1 2
"403" "notre-dame" "2017-10-07" "@" "North Carolina" "W (33-10)" 19 42 45.2 179 1 28 86 3.1 0 70 265 3.8 6 6 1 13 10 104 2 1 3
"404" "notre-dame" "2017-10-21" "" "Southern California" "W (49-14)" 25 36 69.4 260 2 31 76 2.5 0 67 336 5 13 5 0 18 7 40 2 1 3
"405" "notre-dame" "2017-10-28" "" "North Carolina State" "W (35-14)" 17 37 45.9 213 1 24 50 2.1 0 61 263 4.3 9 4 1 14 12 89 0 1 1
"406" "notre-dame" "2017-11-04" "" "Wake Forest" "W (48-37)" 30 48 62.5 348 2 40 239 6 3 88 587 6.7 20 13 1 34 3 15 0 1 1
"407" "notre-dame" "2017-11-11" "@" "Miami (FL)" "L (8-41)" 15 24 62.5 137 1 42 237 5.6 3 66 374 5.7 6 11 1 18 1 5 0 0 0
"408" "notre-dame" "2017-11-18" "" "Navy" "W (24-17)" 3 8 37.5 41 1 72 277 3.8 1 80 318 4 2 19 2 23 2 16 0 1 1
"409" "notre-dame" "2017-11-25" "@" "Stanford" "L (20-38)" 14 22 63.6 176 4 38 152 4 1 60 328 5.5 8 7 3 18 3 30 0 0 0
"410" "notre-dame" "2018-01-01" "N" "Louisiana State*" "W (21-17)" 19 33 57.6 229 2 42 170 4 0 75 399 5.3 12 10 0 22 5 27 0 0 0
"411" "army" "2017-09-01" "" "Fordham" "W (64-6)" 28 41 68.3 240 0 32 78 2.4 1 73 318 4.4 14 5 1 20 5 25 0 1 1
"412" "army" "2017-09-09" "" "Buffalo" "W (21-17)" 9 16 56.3 193 1 23 119 5.2 1 39 312 8 8 3 0 11 3 25 2 0 2
"413" "army" "2017-09-16" "@" "Ohio State" "L (7-38)" 29 37 78.4 316 2 32 270 8.4 3 69 586 8.5 12 18 0 30 5 55 0 0 0
"414" "army" "2017-09-23" "@" "Tulane" "L (17-21)" 10 22 45.5 103 0 30 253 8.4 3 52 356 6.8 5 8 2 15 6 59 0 0 0
"415" "army" "2017-09-30" "" "Texas-El Paso" "W (35-21)" 9 18 50 110 1 37 152 4.1 1 55 262 4.8 4 10 2 16 5 50 0 0 0
"416" "army" "2017-10-07" "@" "Rice" "W (49-12)" 9 21 42.9 146 1 37 200 5.4 1 58 346 6 5 12 0 17 3 33 5 1 6
"417" "army" "2017-10-14" "" "Eastern Michigan" "W (28-27)" 19 27 70.4 229 4 26 135 5.2 0 53 364 6.9 13 7 1 21 6 34 0 1 1
"418" "army" "2017-10-21" "" "Temple" "W (31-28)" 21 31 67.7 289 1 37 217 5.9 3 68 506 7.4 13 10 1 24 8 45 0 0 0
"419" "army" "2017-11-04" "@" "Air Force" "W (21-0)" 6 13 46.2 95 0 34 95 2.8 0 47 190 4 4 8 0 12 3 21 0 0 0
"420" "army" "2017-11-11" "" "Duke" "W (21-16)" 19 30 63.3 164 0 33 89 2.7 2 63 253 4 12 7 3 22 4 43 1 1 2
"421" "army" "2017-11-18" "@" "North Texas" "L (49-52)" 24 36 66.7 386 4 33 103 3.1 3 69 489 7.1 13 9 3 25 1 1 0 1 1
"422" "army" "2017-12-09" "N" "Navy" "W (14-13)" 1 2 50 2 0 46 294 6.4 1 48 296 6.2 0 11 1 12 4 25 0 0 0
"423" "army" "2017-12-23" "N" "San Diego State*" "W (42-35)" 6 10 60 25 0 21 255 12.1 4 31 280 9 3 7 1 11 10 82 1 1 2
"424" "northern-illinois" "2017-09-01" "" "Boston College" "L (20-23)" 26 42 61.9 191 2 50 148 3 0 92 339 3.7 8 11 2 21 8 79 0 1 1
"425" "northern-illinois" "2017-09-09" "" "Eastern Illinois" "W (38-10)" 14 32 43.8 127 0 45 60 1.3 1 77 187 2.4 6 3 7 16 8 75 1 2 3
"426" "northern-illinois" "2017-09-16" "@" "Nebraska" "W (21-17)" 25 47 53.2 299 0 36 85 2.4 2 83 384 4.6 12 6 0 18 5 48 0 3 3
"427" "northern-illinois" "2017-09-30" "@" "San Diego State" "L (28-34)" 10 20 50 136 2 36 127 3.5 0 56 263 4.7 6 3 1 10 10 126 0 0 0
"428" "northern-illinois" "2017-10-07" "" "Kent State" "W (24-3)" 6 17 35.3 29 0 43 102 2.4 0 60 131 2.2 1 7 1 9 5 43 1 3 4
"429" "northern-illinois" "2017-10-14" "@" "Buffalo" "W (14-13)" 21 34 61.8 344 1 27 39 1.4 0 61 383 6.3 11 2 2 15 8 77 0 1 1
"430" "northern-illinois" "2017-10-21" "@" "Bowling Green State" "W (48-17)" 13 23 56.5 175 1 44 192 4.4 1 67 367 5.5 8 9 1 18 6 53 2 3 5
"431" "northern-illinois" "2017-10-26" "" "Eastern Michigan" "W (30-27)" 23 45 51.1 307 2 33 96 2.9 0 78 403 5.2 11 2 2 15 6 69 0 0 0
"432" "northern-illinois" "2017-11-02" "@" "Toledo" "L (17-27)" 23 31 74.2 361 0 40 166 4.2 3 71 527 7.4 14 7 2 23 4 35 1 0 1
"433" "northern-illinois" "2017-11-09" "" "Ball State" "W (63-17)" 19 30 63.3 162 1 43 83 1.9 1 73 245 3.4 9 7 0 16 4 50 0 1 1
"434" "northern-illinois" "2017-11-15" "" "Western Michigan" "W (35-31)" 15 27 55.6 211 2 44 110 2.5 2 71 321 4.5 7 9 1 17 3 35 1 0 1
"435" "northern-illinois" "2017-11-24" "@" "Central Michigan" "L (24-31)" 20 39 51.3 247 3 33 139 4.2 1 72 386 5.4 10 4 2 16 9 87 0 1 1
"436" "northern-illinois" "2017-12-26" "N" "Duke*" "L (14-36)" 27 40 67.5 252 2 52 213 4.1 3 92 465 5.1 13 14 0 27 2 30 1 0 1
"437" "florida-atlantic" "2017-09-01" "" "Navy" "L (19-42)" 3 10 30 110 1 68 416 6.1 5 78 526 6.7 3 20 0 23 2 20 1 1 2
"438" "florida-atlantic" "2017-09-09" "@" "Wisconsin" "L (14-31)" 17 30 56.7 207 1 54 357 6.6 3 84 564 6.7 10 18 1 29 1 10 1 1 2
"439" "florida-atlantic" "2017-09-16" "" "Bethune-Cookman" "W (45-0)" 9 22 40.9 56 0 33 61 1.8 0 55 117 2.1 3 4 0 7 10 83 1 1 2
"440" "florida-atlantic" "2017-09-23" "@" "Buffalo" "L (31-34)" 18 27 66.7 254 1 57 204 3.6 3 84 458 5.5 15 9 4 28 7 52 0 0 0
"441" "florida-atlantic" "2017-09-30" "" "Middle Tennessee State" "W (38-20)" 32 52 61.5 385 2 24 69 2.9 0 76 454 6 18 3 2 23 7 64 0 3 3
"442" "florida-atlantic" "2017-10-07" "@" "Old Dominion" "W (58-28)" 16 39 41 163 2 36 248 6.9 2 75 411 5.5 8 8 4 20 4 29 0 4 4
"443" "florida-atlantic" "2017-10-21" "" "North Texas" "W (69-31)" 31 47 66 283 2 33 137 4.2 2 80 420 5.3 15 9 1 25 6 41 1 2 3
"444" "florida-atlantic" "2017-10-28" "@" "Western Kentucky" "W (42-28)" 32 56 57.1 371 2 33 99 3 2 89 470 5.3 21 8 3 32 3 35 2 2 4
"445" "florida-atlantic" "2017-11-03" "" "Marshall" "W (30-25)" 20 39 51.3 253 2 41 128 3.1 1 80 381 4.8 11 6 4 21 7 37 0 4 4
"446" "florida-atlantic" "2017-11-11" "@" "Louisiana Tech" "W (48-23)" 30 51 58.8 326 1 45 186 4.1 1 96 512 5.3 20 10 2 32 5 58 0 0 0
"447" "florida-atlantic" "2017-11-18" "" "Florida International" "W (52-24)" 20 33 60.6 218 2 31 85 2.7 1 64 303 4.7 10 7 1 18 6 55 0 0 0
"448" "florida-atlantic" "2017-11-25" "@" "UNC Charlotte" "W (31-12)" 10 22 45.5 171 1 30 84 2.8 1 52 255 4.9 6 4 0 10 2 15 0 0 0
"449" "florida-atlantic" "2017-12-02" "" "North Texas" "W (41-17)" 28 45 62.2 356 1 35 81 2.3 1 80 437 5.5 20 5 1 26 6 57 0 2 2
"450" "florida-atlantic" "2017-12-19" "" "Akron*" "W (50-3)" 10 21 47.6 77 0 37 69 1.9 0 58 146 2.5 3 5 4 12 4 49 0 0 0
"451" "stanford" "2017-08-26" "N" "Rice" "W (62-7)" 10 24 41.7 95 0 38 146 3.8 1 62 241 3.9 5 8 1 14 6 45 1 1 2
"452" "stanford" "2017-09-09" "@" "Southern California" "L (24-42)" 21 26 80.8 316 4 48 307 6.4 2 74 623 8.4 14 14 0 28 8 90 0 2 2
"453" "stanford" "2017-09-16" "@" "San Diego State" "L (17-20)" 21 29 72.4 187 1 48 172 3.6 1 77 359 4.7 11 9 1 21 7 81 0 0 0
"454" "stanford" "2017-09-23" "" "UCLA" "W (58-34)" 40 60 66.7 480 3 15 115 7.7 1 75 595 7.9 19 6 2 27 13 132 2 2 4
"455" "stanford" "2017-09-30" "" "Arizona State" "W (34-24)" 16 25 64 195 1 46 214 4.7 2 71 409 5.8 7 12 3 22 3 25 0 2 2
"456" "stanford" "2017-10-07" "@" "Utah" "W (23-20)" 20 40 50 238 1 33 144 4.4 1 73 382 5.2 12 9 4 25 7 62 0 2 2
"457" "stanford" "2017-10-14" "" "Oregon" "W (49-7)" 5 13 38.5 33 0 43 276 6.4 1 56 309 5.5 3 9 0 12 9 101 1 2 3
"458" "stanford" "2017-10-26" "@" "Oregon State" "W (15-14)" 13 22 59.1 126 0 41 138 3.4 2 63 264 4.2 7 9 4 20 6 47 2 1 3
"459" "stanford" "2017-11-04" "@" "Washington State" "L (21-24)" 34 48 70.8 337 3 29 93 3.2 0 77 430 5.6 17 7 1 25 4 25 0 1 1
"460" "stanford" "2017-11-10" "" "Washington" "W (30-22)" 17 23 73.9 190 0 33 135 4.1 3 56 325 5.8 8 9 3 20 7 73 1 0 1
"461" "stanford" "2017-11-18" "" "California" "W (17-14)" 20 29 69 182 0 28 155 5.5 1 57 337 5.9 9 10 0 19 5 45 0 1 1
"462" "stanford" "2017-11-25" "" "Notre Dame" "W (38-20)" 12 29 41.4 261 2 44 154 3.5 0 73 415 5.7 8 9 0 17 8 81 1 2 3
"463" "stanford" "2017-12-01" "N" "Southern California" "L (28-31)" 17 24 70.8 325 2 43 176 4.1 2 67 501 7.5 10 9 3 22 9 76 1 0 1
"464" "stanford" "2017-12-28" "N" "Texas Christian*" "L (37-39)" 28 41 68.3 341 3 26 147 5.7 1 67 488 7.3 13 8 0 21 1 4 1 2 3
"465" "boston-college" "2017-09-01" "@" "Northern Illinois" "W (23-20)" 16 39 41 203 2 35 164 4.7 0 74 367 5 10 5 3 18 8 70 0 1 1
"466" "boston-college" "2017-09-09" "" "Wake Forest" "L (10-34)" 13 19 68.4 151 1 52 158 3 2 71 309 4.4 7 8 0 15 5 40 0 0 0
"467" "boston-college" "2017-09-16" "" "Notre Dame" "L (20-49)" 11 27 40.7 96 0 51 515 10.1 7 78 611 7.8 5 14 0 19 5 45 1 1 2
"468" "boston-college" "2017-09-23" "@" "Clemson" "L (7-34)" 17 26 65.4 140 0 58 342 5.9 5 84 482 5.7 8 19 0 27 2 10 0 2 2
"469" "boston-college" "2017-09-30" "" "Central Michigan" "W (28-8)" 22 43 51.2 180 0 33 116 3.5 1 76 296 3.9 10 7 1 18 6 53 0 3 3
"470" "boston-college" "2017-10-07" "" "Virginia Tech" "L (10-23)" 22 33 66.7 322 1 48 109 2.3 1 81 431 5.3 14 6 0 20 9 67 0 1 1
"471" "boston-college" "2017-10-14" "@" "Louisville" "W (45-42)" 19 39 48.7 332 2 36 293 8.1 4 75 625 8.3 12 13 0 25 4 30 1 1 2
"472" "boston-college" "2017-10-21" "@" "Virginia" "W (41-10)" 19 42 45.2 152 0 26 95 3.7 1 68 247 3.6 9 7 3 19 1 15 0 3 3
"473" "boston-college" "2017-10-27" "" "Florida State" "W (35-3)" 12 27 44.4 149 0 29 64 2.2 0 56 213 3.8 7 3 0 10 7 71 2 1 3
"474" "boston-college" "2017-11-11" "" "North Carolina State" "L (14-17)" 13 32 40.6 146 0 41 221 5.4 2 73 367 5 9 8 0 17 2 10 1 1 2
"475" "boston-college" "2017-11-18" "N" "Connecticut" "W (39-16)" 14 33 42.4 241 1 41 171 4.2 1 74 412 5.6 8 7 0 15 7 47 0 3 3
"476" "boston-college" "2017-11-25" "@" "Syracuse" "W (42-14)" 24 34 70.6 280 2 28 137 4.9 0 62 417 6.7 11 8 0 19 2 13 2 1 3
"477" "boston-college" "2017-12-27" "N" "Iowa*" "L (20-27)" 8 15 53.3 99 1 39 101 2.6 2 54 200 3.7 5 6 2 13 3 20 0 0 0
"478" "minnesota" "2017-08-31" "" "Buffalo" "W (17-7)" 22 42 52.4 211 1 22 51 2.3 0 64 262 4.1 10 2 1 13 4 35 0 1 1
"479" "minnesota" "2017-09-09" "@" "Oregon State" "W (48-14)" 17 29 58.6 145 1 26 80 3.1 1 55 225 4.1 6 6 2 14 7 91 3 0 3
"480" "minnesota" "2017-09-16" "" "Middle Tennessee State" "W (34-3)" 25 42 59.5 184 0 15 46 3.1 0 57 230 4 9 2 0 11 6 45 0 2 2
"481" "minnesota" "2017-09-30" "" "Maryland" "L (24-31)" 18 28 64.3 154 2 47 262 5.6 2 75 416 5.5 9 13 1 23 6 70 0 0 0
"482" "minnesota" "2017-10-07" "@" "Purdue" "L (17-31)" 25 36 69.4 307 2 29 132 4.6 1 65 439 6.8 8 12 2 22 6 61 2 2 4
"483" "minnesota" "2017-10-14" "" "Michigan State" "L (27-30)" 9 18 50 120 0 50 245 4.9 3 68 365 5.4 6 12 1 19 5 40 2 1 3
"484" "minnesota" "2017-10-21" "" "Illinois" "W (24-17)" 20 27 74.1 161 1 36 121 3.4 1 63 282 4.5 8 7 0 15 5 45 1 1 2
"485" "minnesota" "2017-10-28" "@" "Iowa" "L (10-17)" 15 27 55.6 190 1 33 125 3.8 1 60 315 5.3 7 6 2 15 6 50 1 1 2
"486" "minnesota" "2017-11-04" "@" "Michigan" "L (10-33)" 8 13 61.5 56 1 37 371 10 4 50 427 8.5 2 12 0 14 9 85 0 0 0
"487" "minnesota" "2017-11-11" "" "Nebraska" "W (54-21)" 25 36 69.4 311 1 33 69 2.1 2 69 380 5.5 13 5 2 20 4 54 0 0 0
"488" "minnesota" "2017-11-18" "@" "Northwestern" "L (0-39)" 9 13 69.2 86 3 55 277 5 3 68 363 5.3 7 14 1 22 3 30 0 0 0
"489" "minnesota" "2017-11-25" "" "Wisconsin" "L (0-31)" 17 21 81 169 3 39 287 7.4 1 60 456 7.6 10 10 0 20 3 34 1 0 1
"490" "boise-state" "2017-09-02" "" "Troy" "W (24-13)" 17 34 50 139 0 29 76 2.6 0 63 215 3.4 4 5 2 11 8 60 2 1 3
"491" "boise-state" "2017-09-09" "@" "Washington State" "L (44-47)" 49 67 73.1 433 3 27 22 0.8 1 94 455 4.8 22 3 0 25 5 55 1 2 3
"492" "boise-state" "2017-09-14" "" "New Mexico" "W (28-14)" 8 16 50 79 1 51 198 3.9 1 67 277 4.1 6 10 2 18 1 5 1 1 2
"493" "boise-state" "2017-09-22" "" "Virginia" "L (23-42)" 19 29 65.5 273 3 40 167 4.2 3 69 440 6.4 13 8 0 21 3 23 0 0 0
"494" "boise-state" "2017-10-06" "@" "Brigham Young" "W (24-7)" 20 37 54.1 172 0 23 66 2.9 1 60 238 4 8 4 0 12 3 35 0 2 2
"495" "boise-state" "2017-10-14" "@" "San Diego State" "W (31-14)" 12 27 44.4 240 1 39 83 2.1 1 66 323 4.9 8 6 2 16 3 24 1 0 1
"496" "boise-state" "2017-10-21" "" "Wyoming" "W (24-14)" 12 27 44.4 131 1 34 111 3.3 1 61 242 4 6 7 2 15 1 12 0 2 2
"497" "boise-state" "2017-10-28" "@" "Utah State" "W (41-14)" 18 34 52.9 186 1 27 93 3.4 1 61 279 4.6 7 4 2 13 7 72 0 0 0
"498" "boise-state" "2017-11-04" "" "Nevada" "W (41-14)" 24 37 64.9 160 1 29 142 4.9 1 66 302 4.6 8 7 2 17 2 25 0 3 3
"499" "boise-state" "2017-11-11" "@" "Colorado State" "W (59-52)" 29 43 67.4 309 2 52 261 5 5 95 570 6 15 16 2 33 2 19 1 1 2
"500" "boise-state" "2017-11-18" "" "Air Force" "W (44-19)" 7 13 53.8 115 0 51 181 3.5 2 64 296 4.6 5 12 1 18 6 63 3 0 3
"501" "boise-state" "2017-11-25" "@" "Fresno State" "L (17-28)" 23 36 63.9 332 2 30 99 3.3 1 66 431 6.5 13 5 0 18 3 40 0 0 0
"502" "boise-state" "2017-12-02" "" "Fresno State" "W (17-14)" 16 34 47.1 172 0 35 137 3.9 2 69 309 4.5 9 8 2 19 8 57 0 1 1
"503" "boise-state" "2017-12-16" "N" "Oregon*" "W (38-28)" 26 36 72.2 233 2 28 47 1.7 0 64 280 4.4 10 3 1 14 10 95 2 2 4
"504" "utah" "2017-08-31" "" "North Dakota" "W (37-16)" 14 31 45.2 187 1 28 51 1.8 0 59 238 4 7 3 2 12 5 45 0 1 1
"505" "utah" "2017-09-09" "@" "Brigham Young" "W (19-13)" 21 39 53.8 170 1 24 63 2.6 1 63 233 3.7 8 3 2 13 4 35 0 3 3
"506" "utah" "2017-09-16" "" "San Jose State" "W (54-16)" 17 35 48.6 233 1 37 30 0.8 0 72 263 3.7 11 4 1 16 6 58 3 2 5
"507" "utah" "2017-09-22" "@" "Arizona" "W (30-24)" 24 42 57.1 248 1 42 200 4.8 2 84 448 5.3 9 10 5 24 4 60 2 3 5
"508" "utah" "2017-10-07" "" "Stanford" "L (20-23)" 13 24 54.2 188 0 31 196 6.3 2 55 384 7 7 5 2 14 9 84 0 0 0
"509" "utah" "2017-10-14" "@" "Southern California" "L (27-28)" 27 50 54 358 3 30 184 6.1 1 80 542 6.8 19 10 1 30 3 35 3 0 3
"510" "utah" "2017-10-21" "" "Arizona State" "L (10-30)" 19 29 65.5 140 0 46 205 4.5 2 75 345 4.6 7 13 3 23 2 25 0 1 1
"511" "utah" "2017-10-28" "@" "Oregon" "L (20-41)" 10 13 76.9 69 2 49 347 7.1 2 62 416 6.7 3 15 1 19 8 60 1 0 1
"512" "utah" "2017-11-03" "" "UCLA" "W (48-17)" 11 16 68.8 115 2 32 134 4.2 0 48 249 5.2 3 7 2 12 5 40 1 0 1
"513" "utah" "2017-11-11" "" "Washington State" "L (25-33)" 40 69 58 311 3 17 27 1.6 0 86 338 3.9 15 3 2 20 10 66 0 2 2
"514" "utah" "2017-11-18" "@" "Washington" "L (30-33)" 26 35 74.3 354 2 32 123 3.8 2 67 477 7.1 16 6 1 23 2 10 0 0 0
"515" "utah" "2017-11-25" "" "Colorado" "W (34-13)" 14 28 50 195 0 35 124 3.5 2 63 319 5.1 7 9 1 17 6 75 1 0 1
"516" "utah" "2017-12-26" "N" "West Virginia*" "W (30-14)" 10 30 33.3 124 1 21 29 1.4 0 51 153 3 5 1 0 6 5 51 2 2 4
"517" "eastern-michigan" "2017-09-01" "" "UNC Charlotte" "W (24-7)" 12 29 41.4 114 1 35 166 4.7 0 64 280 4.4 6 6 1 13 11 112 0 3 3
"518" "eastern-michigan" "2017-09-09" "@" "Rutgers" "W (16-13)" 17 38 44.7 198 0 30 128 4.3 1 68 326 4.8 7 5 3 15 9 88 0 2 2
"519" "eastern-michigan" "2017-09-23" "" "Ohio" "L (20-27)" 19 31 61.3 197 2 46 171 3.7 0 77 368 4.8 8 9 2 19 4 36 2 0 2
"520" "eastern-michigan" "2017-09-30" "@" "Kentucky" "L (20-24)" 18 27 66.7 175 2 37 53 1.4 1 64 228 3.6 9 4 3 16 5 40 1 0 1
"521" "eastern-michigan" "2017-10-07" "@" "Toledo" "L (15-20)" 23 34 67.6 289 0 42 130 3.1 2 76 419 5.5 15 5 4 24 9 85 0 0 0
"522" "eastern-michigan" "2017-10-14" "@" "Army" "L (27-28)" 0 5 0 0 0 61 413 6.8 4 66 413 6.3 0 21 0 21 4 32 0 0 0
"523" "eastern-michigan" "2017-10-21" "" "Western Michigan" "L (17-20)" 18 27 66.7 202 1 42 220 5.2 1 69 422 6.1 12 10 3 25 6 47 2 0 2
